price,clarity,table,carat,x,depth,color,z,y,cut
5197.0,0.2857142857142857,57.0,1.0,6.37,62.0,0.3333333333333333,3.97,6.43,0.5
5197.0,0.2857142857142857,57.0,1.0,6.41,61.5,0.3333333333333333,3.96,6.46,0.5
5197.0,0.2857142857142857,60.0,1.0,6.36,60.7,0.3333333333333333,3.87,6.4,0.75
5197.0,0.2857142857142857,60.0,1.0,6.31,61.6,0.3333333333333333,3.9,6.41,0.75
5197.0,0.2857142857142857,56.0,1.0,6.36,61.9,0.3333333333333333,3.95,6.41,0.5
5197.0,0.42857142857142855,55.8,1.25,6.83,63.3,0.8333333333333333,4.34,6.87,0.25
5197.0,0.2857142857142857,59.0,1.0,6.36,62.7,0.3333333333333333,4.0,6.4,0.75
5197.0,0.2857142857142857,60.0,1.0,6.3,62.6,0.3333333333333333,3.95,6.32,0.75
5197.0,0.2857142857142857,61.0,1.0,6.3,61.6,0.3333333333333333,3.9,6.37,1.0
5197.0,0.2857142857142857,57.0,1.05,6.51,61.6,0.5,4.02,6.54,1.0
5197.0,0.2857142857142857,62.0,1.01,6.49,59.5,0.6666666666666666,3.88,6.55,0.25
5198.0,0.2857142857142857,54.0,1.02,6.66,57.2,0.0,3.8,6.62,0.25
5198.0,0.2857142857142857,58.0,1.19,6.64,64.9,0.8333333333333333,4.28,6.55,0.0
5198.0,0.42857142857142855,60.0,1.02,6.58,59.7,0.0,3.92,6.55,0.75
5198.0,0.2857142857142857,58.0,1.02,6.41,63.2,0.0,4.03,6.35,1.0
5199.0,0.7142857142857142,55.0,1.01,6.36,63.1,0.5,4.02,6.38,0.25
5199.0,0.5714285714285714,58.0,1.01,6.37,62.7,0.6666666666666666,4.0,6.39,0.75
5199.0,0.5714285714285714,57.0,1.04,6.44,62.4,0.8333333333333333,4.03,6.48,0.5
5199.0,0.2857142857142857,55.0,1.1,6.66,61.6,0.8333333333333333,4.11,6.68,0.5
5200.0,0.2857142857142857,56.0,1.05,6.52,61.1,0.6666666666666666,4.0,6.58,0.5
5200.0,0.2857142857142857,58.0,1.01,6.47,60.4,0.6666666666666666,3.92,6.5,0.5
5201.0,0.5714285714285714,58.0,0.9,6.07,62.7,0.16666666666666666,3.82,6.12,0.25
5202.0,0.5714285714285714,61.0,0.92,6.21,60.6,0.0,3.79,6.29,1.0
5202.0,0.2857142857142857,58.0,1.01,6.37,62.6,0.3333333333333333,3.97,6.32,0.75
5202.0,0.2857142857142857,58.0,1.01,6.44,61.7,0.3333333333333333,3.96,6.39,0.75
5203.0,0.0,58.0,2.06,8.1,61.2,1.0,4.95,8.07,0.75
5204.0,0.2857142857142857,59.0,1.01,6.38,61.8,0.6666666666666666,3.93,6.33,0.75
5204.0,0.7142857142857142,60.0,1.01,6.46,61.6,0.6666666666666666,3.96,6.39,1.0
5204.0,0.2857142857142857,56.0,1.05,6.67,59.7,0.5,3.97,6.64,0.5
5204.0,0.2857142857142857,56.0,1.01,6.53,60.8,0.5,3.96,6.49,0.5
5204.0,0.2857142857142857,58.0,1.01,6.54,60.0,0.5,3.91,6.5,0.75
5204.0,0.42857142857142855,56.0,1.05,6.53,61.9,0.0,4.03,6.5,0.5
5205.0,0.7142857142857142,59.0,1.06,6.55,60.8,0.6666666666666666,3.99,6.58,0.75
5206.0,0.42857142857142855,59.0,1.01,6.57,59.3,0.0,3.89,6.54,0.75
5206.0,0.42857142857142855,54.0,1.16,6.75,61.5,0.5,4.16,6.78,0.5
5206.0,0.2857142857142857,57.0,1.01,6.44,61.6,0.16666666666666666,3.98,6.49,0.5
5206.0,0.5714285714285714,56.0,1.03,6.52,60.9,0.8333333333333333,3.99,6.59,0.5
5206.0,0.42857142857142855,57.0,1.01,6.39,62.5,0.0,3.98,6.35,0.5
5207.0,0.42857142857142855,59.0,1.26,7.03,60.1,0.8333333333333333,4.21,6.99,0.75
5207.0,0.5714285714285714,57.0,1.07,6.5,62.0,0.8333333333333333,4.05,6.56,0.5
5207.0,0.7142857142857142,57.0,1.16,6.75,61.5,0.8333333333333333,4.16,6.78,0.5
5207.0,1.0,57.0,0.77,5.83,62.3,0.0,3.64,5.85,0.5
5207.0,0.2857142857142857,58.0,1.26,6.99,61.7,1.0,4.29,6.91,0.75
5208.0,0.7142857142857142,61.0,1.0,6.47,59.3,0.6666666666666666,3.83,6.45,0.75
5208.0,0.42857142857142855,61.0,1.5,7.18,64.0,0.6666666666666666,4.58,7.14,0.25
5208.0,0.42857142857142855,61.0,1.5,7.18,64.0,0.6666666666666666,4.58,7.14,0.25
5208.0,0.42857142857142855,54.0,1.24,6.76,65.0,0.6666666666666666,4.38,6.73,0.0
5208.0,0.2857142857142857,60.0,1.24,6.8,62.9,0.8333333333333333,4.26,6.74,0.75
5208.0,0.7142857142857142,63.0,1.0,6.6,56.9,0.6666666666666666,3.75,6.57,0.25
5209.0,0.5714285714285714,60.0,1.23,6.9,60.1,1.0,4.16,6.95,0.75
5209.0,0.2857142857142857,58.0,1.29,6.97,61.2,1.0,4.28,7.02,1.0
5210.0,0.2857142857142857,59.0,1.01,6.4,61.7,0.0,3.96,6.43,0.75
5210.0,0.5714285714285714,57.0,0.92,6.22,61.3,0.16666666666666666,3.83,6.27,1.0
5211.0,0.7142857142857142,58.0,1.21,6.85,61.5,1.0,4.23,6.9,1.0
5211.0,0.7142857142857142,57.3,1.26,6.81,63.2,1.0,4.32,6.86,0.25
5211.0,0.42857142857142855,61.0,1.2,6.94,58.8,0.6666666666666666,4.09,6.98,1.0
5211.0,0.2857142857142857,57.0,1.2,6.73,62.9,0.8333333333333333,4.25,6.78,1.0
5211.0,0.2857142857142857,58.0,1.2,6.66,62.3,0.8333333333333333,4.17,6.72,0.25
5211.0,0.2857142857142857,56.0,1.2,6.62,63.9,0.8333333333333333,4.25,6.69,0.25
5212.0,0.2857142857142857,62.0,1.0,6.54,57.4,0.16666666666666666,3.77,6.59,0.0
5214.0,0.7142857142857142,57.0,0.91,6.18,62.8,0.3333333333333333,3.89,6.2,0.5
5214.0,0.42857142857142855,58.0,1.33,7.07,61.9,0.6666666666666666,4.36,7.01,0.75
5215.0,0.42857142857142855,58.0,1.36,7.0,62.6,1.0,4.42,7.12,1.0
5215.0,0.2857142857142857,60.0,1.01,6.59,59.9,0.3333333333333333,3.93,6.53,0.5
5216.0,0.2857142857142857,61.0,1.01,6.38,62.0,0.16666666666666666,3.97,6.42,1.0
5216.0,0.42857142857142855,57.0,1.15,6.78,61.3,0.8333333333333333,4.13,6.71,0.5
5217.0,0.7142857142857142,58.0,1.23,6.75,62.9,1.0,4.27,6.83,1.0
5217.0,0.7142857142857142,56.0,1.02,6.42,62.5,0.6666666666666666,4.02,6.45,1.0
5217.0,0.7142857142857142,60.0,1.02,6.38,62.5,0.6666666666666666,4.0,6.43,0.75
5217.0,0.7142857142857142,58.0,1.02,6.47,61.2,0.6666666666666666,3.97,6.5,0.75
5217.0,0.7142857142857142,57.0,1.23,6.9,61.5,1.0,4.26,6.95,0.5
5218.0,0.42857142857142855,55.0,1.21,6.84,61.9,0.6666666666666666,4.22,6.79,0.75
5218.0,0.42857142857142855,55.0,1.21,6.84,61.9,0.6666666666666666,4.22,6.79,0.75
5218.0,0.7142857142857142,57.0,0.9,6.16,61.8,0.3333333333333333,3.83,6.23,1.0
5218.0,0.7142857142857142,55.0,1.1,6.58,63.5,0.3333333333333333,4.16,6.52,1.0
5218.0,0.42857142857142855,61.0,1.21,6.88,60.9,0.6666666666666666,4.17,6.82,0.75
5218.0,0.2857142857142857,55.0,1.21,6.81,62.4,0.8333333333333333,4.24,6.78,0.5
5218.0,0.2857142857142857,57.0,1.21,6.74,62.8,0.8333333333333333,4.21,6.67,0.75
5219.0,0.2857142857142857,57.0,1.09,6.63,61.6,0.6666666666666666,4.07,6.59,0.75
5219.0,0.2857142857142857,59.0,1.09,6.53,62.4,0.6666666666666666,4.06,6.48,0.75
5219.0,0.5714285714285714,61.0,1.0,6.4,61.8,0.6666666666666666,3.93,6.31,0.25
5219.0,0.2857142857142857,63.0,1.02,6.48,61.0,0.0,3.97,6.54,0.25
5219.0,0.2857142857142857,55.0,1.09,6.61,62.3,0.6666666666666666,4.11,6.58,0.5
5219.0,0.2857142857142857,57.0,1.09,6.71,61.1,0.6666666666666666,4.07,6.62,0.5
5219.0,0.2857142857142857,57.0,1.09,6.69,61.1,0.6666666666666666,4.1,6.6,0.5
5219.0,0.2857142857142857,56.0,1.09,6.58,62.5,0.6666666666666666,4.1,6.53,0.5
5220.0,0.42857142857142855,59.0,1.13,6.7,60.4,0.16666666666666666,4.06,6.75,0.75
5220.0,0.5714285714285714,54.0,1.13,6.71,61.7,0.8333333333333333,4.15,6.74,1.0
5220.0,0.2857142857142857,57.0,1.07,6.5,62.1,0.6666666666666666,4.05,6.55,0.5
5220.0,0.2857142857142857,59.0,1.04,6.46,61.4,0.3333333333333333,3.98,6.5,0.5
5221.0,0.42857142857142855,57.0,1.2,6.67,63.5,0.6666666666666666,4.25,6.71,1.0
5221.0,0.42857142857142855,57.0,1.24,6.87,61.9,0.8333333333333333,4.27,6.92,0.5
5221.0,0.2857142857142857,59.0,1.0,6.44,62.3,0.3333333333333333,3.99,6.36,0.75
5221.0,0.2857142857142857,57.0,1.0,6.44,62.7,0.3333333333333333,4.02,6.38,0.5
5221.0,1.0,64.0,1.11,6.73,60.1,0.8333333333333333,4.02,6.62,0.25
5222.0,0.2857142857142857,56.0,1.02,6.39,62.2,0.3333333333333333,3.99,6.43,1.0
5222.0,0.5714285714285714,56.0,0.9,6.16,62.2,0.6666666666666666,3.84,6.18,0.5
5223.0,0.42857142857142855,55.0,1.28,6.91,62.5,0.3333333333333333,4.35,7.0,1.0
5223.0,0.42857142857142855,55.0,1.06,6.51,62.2,0.16666666666666666,4.06,6.54,0.5
5223.0,0.2857142857142857,59.0,1.04,6.47,62.7,0.5,4.04,6.41,0.75
5224.0,0.2857142857142857,56.0,1.15,6.72,61.7,0.5,4.16,6.76,0.5
5224.0,0.2857142857142857,60.0,1.01,6.49,59.5,0.16666666666666666,3.88,6.55,1.0
5224.0,0.2857142857142857,60.0,1.01,6.36,62.3,0.16666666666666666,3.97,6.39,1.0
5224.0,0.2857142857142857,59.0,1.01,6.46,59.9,0.16666666666666666,3.88,6.49,1.0
5224.0,0.2857142857142857,59.0,1.27,6.96,60.9,1.0,4.26,7.04,1.0
5225.0,1.0,61.0,0.91,6.12,62.6,0.3333333333333333,3.85,6.19,0.25
5226.0,0.5714285714285714,60.0,1.2,6.64,62.9,1.0,4.19,6.69,1.0
5226.0,0.42857142857142855,57.0,1.21,6.8,62.1,0.5,4.24,6.85,0.5
5226.0,0.42857142857142855,57.0,1.1,6.61,61.6,0.0,4.09,6.67,1.0
5226.0,0.2857142857142857,62.0,1.2,6.75,61.2,0.8333333333333333,4.16,6.84,1.0
5226.0,0.2857142857142857,60.0,1.01,6.38,63.6,0.16666666666666666,4.04,6.32,0.25
5226.0,0.2857142857142857,60.0,1.01,6.34,63.4,0.16666666666666666,4.01,6.3,1.0
5226.0,0.2857142857142857,58.0,1.01,6.36,63.7,0.16666666666666666,4.04,6.32,0.25
5226.0,0.2857142857142857,59.0,1.01,6.6,59.0,0.16666666666666666,3.88,6.56,0.75
5226.0,0.42857142857142855,58.0,1.22,6.8,62.5,0.8333333333333333,4.24,6.76,0.75
5226.0,0.2857142857142857,56.0,1.1,6.64,62.3,0.5,4.12,6.58,0.5
5226.0,0.42857142857142855,62.0,1.22,6.79,61.6,0.5,4.17,6.75,0.75
5226.0,0.42857142857142855,57.0,1.22,6.91,61.3,0.8333333333333333,4.22,6.85,0.5
5226.0,0.2857142857142857,59.0,1.02,6.59,58.9,0.5,3.87,6.55,0.75
5226.0,0.2857142857142857,62.0,1.01,6.5,60.5,0.16666666666666666,3.92,6.46,0.75
5226.0,0.2857142857142857,55.0,0.9,6.25,61.2,0.0,3.81,6.21,0.5
5226.0,0.2857142857142857,60.0,1.01,6.39,62.8,0.16666666666666666,4.01,6.38,0.75
5226.0,0.7142857142857142,57.0,1.01,6.39,63.1,0.3333333333333333,4.0,6.29,1.0
5226.0,0.7142857142857142,58.0,1.01,6.28,64.5,0.3333333333333333,4.02,6.18,0.0
5226.0,0.2857142857142857,58.0,1.01,6.4,63.1,0.16666666666666666,4.01,6.31,1.0
5227.0,0.7142857142857142,57.0,1.0,6.33,62.8,0.5,3.99,6.37,1.0
5227.0,0.42857142857142855,60.0,1.0,6.41,60.5,0.0,3.89,6.44,1.0
5228.0,0.2857142857142857,58.0,1.05,6.52,61.3,0.6666666666666666,3.98,6.47,0.75
5228.0,0.2857142857142857,59.0,1.14,6.67,62.5,0.3333333333333333,4.16,6.65,0.75
5228.0,0.5714285714285714,56.0,0.91,6.21,62.9,0.16666666666666666,3.88,6.13,0.75
5229.0,0.2857142857142857,58.0,1.01,6.36,62.4,0.16666666666666666,3.99,6.4,1.0
5229.0,0.5714285714285714,56.0,1.04,6.49,61.8,0.8333333333333333,4.02,6.51,0.5
5229.0,0.7142857142857142,61.0,1.01,6.43,60.8,0.6666666666666666,3.93,6.5,0.25
5231.0,0.42857142857142855,59.0,1.24,6.93,61.0,0.6666666666666666,4.25,7.0,1.0
5231.0,0.2857142857142857,60.0,1.04,6.49,60.8,0.16666666666666666,3.97,6.56,1.0
5231.0,0.2857142857142857,58.0,1.01,6.35,62.7,0.5,4.0,6.4,1.0
5231.0,0.2857142857142857,59.0,1.24,6.99,60.0,1.0,4.21,7.04,1.0
5231.0,0.5714285714285714,57.0,1.01,6.51,60.3,0.8333333333333333,3.93,6.53,0.5
5231.0,0.42857142857142855,59.0,1.11,6.72,60.7,0.5,4.09,6.76,0.5
597.0,1.0,58.0,0.26,4.0,63.0,0.16666666666666666,2.53,4.03,1.0
597.0,1.0,58.0,0.26,4.08,61.5,0.16666666666666666,2.52,4.12,1.0
597.0,1.0,58.0,0.26,4.07,62.6,0.16666666666666666,2.56,4.11,1.0
597.0,1.0,59.0,0.26,4.21,59.1,0.0,2.51,4.28,1.0
597.0,1.0,59.0,0.26,4.15,60.4,0.0,2.52,4.19,1.0
597.0,0.8571428571428571,58.0,0.26,4.24,58.7,0.3333333333333333,2.49,4.25,1.0
597.0,0.8571428571428571,59.0,0.26,4.08,62.0,0.3333333333333333,2.55,4.15,1.0
597.0,0.8571428571428571,58.0,0.26,4.12,61.4,0.16666666666666666,2.54,4.15,1.0
597.0,0.8571428571428571,58.0,0.26,4.17,59.9,0.16666666666666666,2.5,4.18,1.0
597.0,1.0,57.0,0.26,4.13,61.6,0.16666666666666666,2.56,4.18,0.5
597.0,1.0,56.0,0.26,4.13,60.7,0.16666666666666666,2.52,4.17,0.5
597.0,0.42857142857142855,53.0,0.4,4.71,62.5,0.3333333333333333,2.96,4.76,0.5
597.0,0.42857142857142855,57.0,0.4,4.7,62.0,0.3333333333333333,2.92,4.72,0.5
597.0,0.42857142857142855,55.0,0.4,4.7,62.8,0.3333333333333333,2.96,4.73,0.5
597.0,0.42857142857142855,53.0,0.4,4.76,62.1,0.3333333333333333,2.96,4.78,0.5
597.0,0.2857142857142857,57.0,0.36,4.58,60.9,0.16666666666666666,2.8,4.62,0.5
597.0,0.8571428571428571,61.0,0.26,4.13,59.4,0.16666666666666666,2.46,4.15,0.25
597.0,0.14285714285714285,61.0,0.26,4.13,59.6,0.16666666666666666,2.47,4.16,0.25
597.0,0.2857142857142857,56.0,0.36,4.61,61.6,1.0,2.83,4.58,0.5
597.0,0.42857142857142855,57.0,0.39,4.65,63.2,0.5,2.92,4.57,1.0
598.0,1.0,59.0,0.3,4.33,60.4,0.5,2.62,4.35,1.0
598.0,1.0,54.0,0.35,4.54,62.0,0.8333333333333333,2.82,4.56,0.5
598.0,1.0,55.0,0.35,4.56,61.5,0.8333333333333333,2.81,4.58,0.5
598.0,1.0,55.0,0.35,4.53,61.5,0.8333333333333333,2.8,4.57,0.5
598.0,0.7142857142857142,55.0,0.4,4.72,62.3,1.0,2.95,4.75,0.5
598.0,0.7142857142857142,57.0,0.33,4.45,61.3,0.5,2.74,4.49,0.5
598.0,0.7142857142857142,56.0,0.28,4.22,61.5,0.16666666666666666,2.6,4.24,0.5
598.0,0.5714285714285714,55.0,0.33,4.46,61.9,0.6666666666666666,2.77,4.49,0.5
598.0,0.5714285714285714,56.0,0.28,4.3,60.2,0.3333333333333333,2.59,4.31,0.5
598.0,0.5714285714285714,57.0,0.28,4.19,62.0,0.3333333333333333,2.61,4.23,0.5
5232.0,0.2857142857142857,58.0,1.02,6.51,58.9,0.16666666666666666,3.84,6.54,1.0
5232.0,0.2857142857142857,59.0,1.01,6.54,60.2,0.5,3.92,6.49,0.75
5232.0,0.2857142857142857,54.0,1.21,6.86,60.4,1.0,4.15,6.89,0.5
5232.0,0.2857142857142857,57.0,1.07,6.59,62.1,0.5,4.07,6.52,0.5
5232.0,0.2857142857142857,59.0,1.01,6.27,64.2,0.16666666666666666,4.0,6.19,0.25
5232.0,0.42857142857142855,57.0,1.13,6.71,61.8,0.3333333333333333,4.14,6.68,0.5
5233.0,0.2857142857142857,58.0,1.22,6.77,62.3,0.8333333333333333,4.23,6.81,0.75
5233.0,0.42857142857142855,59.0,1.22,6.66,62.9,0.6666666666666666,4.22,6.76,1.0
5233.0,0.2857142857142857,57.0,1.22,6.77,62.3,0.8333333333333333,4.25,6.87,0.5
5233.0,0.2857142857142857,58.0,1.12,6.78,60.1,0.5,4.09,6.83,0.75
5233.0,0.42857142857142855,59.0,1.12,6.72,60.5,0.0,4.08,6.76,0.75
5233.0,0.42857142857142855,60.0,1.12,6.63,61.2,0.0,4.07,6.67,1.0
5233.0,0.2857142857142857,62.0,1.01,6.58,58.6,0.16666666666666666,3.86,6.6,0.25
5233.0,0.2857142857142857,57.0,1.01,6.6,57.9,0.16666666666666666,3.84,6.67,0.25
5234.0,0.7142857142857142,60.0,1.2,6.93,58.7,1.0,4.08,6.96,1.0
5234.0,0.2857142857142857,57.0,1.03,6.42,62.2,0.16666666666666666,4.01,6.48,0.5
5234.0,0.2857142857142857,57.0,1.03,6.44,62.0,0.16666666666666666,4.0,6.47,0.5
5234.0,0.2857142857142857,56.0,1.01,6.45,61.6,0.0,3.98,6.48,0.5
5235.0,0.42857142857142855,58.0,1.02,6.4,62.0,0.0,4.0,6.51,0.5
5235.0,0.2857142857142857,57.0,1.01,6.38,62.0,0.16666666666666666,3.98,6.45,0.5
5236.0,0.7142857142857142,58.0,1.05,6.42,63.3,0.6666666666666666,4.08,6.48,1.0
5236.0,0.2857142857142857,57.2,1.19,6.69,63.7,0.8333333333333333,4.28,6.73,0.25
5236.0,0.42857142857142855,58.0,1.14,6.66,61.5,0.16666666666666666,4.12,6.73,1.0
5236.0,0.2857142857142857,55.0,1.12,6.64,62.3,0.6666666666666666,4.15,6.69,1.0
5236.0,0.5714285714285714,58.0,1.06,6.65,60.0,0.6666666666666666,3.98,6.61,0.75
5236.0,0.2857142857142857,58.0,1.06,6.65,61.0,0.3333333333333333,4.04,6.6,0.75
5237.0,0.2857142857142857,57.0,1.29,7.0,61.6,1.0,4.33,7.06,0.5
5237.0,0.2857142857142857,61.0,1.07,6.67,59.2,0.6666666666666666,3.94,6.65,0.75
5237.0,0.2857142857142857,58.0,1.09,6.6,62.7,0.16666666666666666,4.12,6.55,0.75
5238.0,0.7142857142857142,59.0,1.01,6.51,61.0,0.6666666666666666,3.96,6.47,0.5
5238.0,0.2857142857142857,55.0,1.09,6.58,62.3,0.6666666666666666,4.11,6.62,0.5
5239.0,0.2857142857142857,57.0,1.0,6.34,61.7,0.16666666666666666,3.95,6.47,1.0
5239.0,0.2857142857142857,55.0,1.0,6.39,62.0,0.3333333333333333,3.98,6.44,0.5
5240.0,0.0,59.0,1.72,7.31,68.5,1.0,4.98,7.24,0.0
5240.0,0.42857142857142855,55.0,1.07,6.56,61.5,0.3333333333333333,4.05,6.62,0.5
5241.0,0.7142857142857142,58.0,1.02,6.49,61.8,0.6666666666666666,3.99,6.43,0.75
5241.0,0.2857142857142857,63.0,1.03,6.47,60.6,0.3333333333333333,3.93,6.5,1.0
5241.0,0.2857142857142857,60.0,1.03,6.68,58.0,0.3333333333333333,3.89,6.74,1.0
5241.0,0.2857142857142857,57.0,1.03,6.58,61.1,0.5,4.01,6.54,0.5
5241.0,0.2857142857142857,56.0,1.03,6.5,61.7,0.5,4.0,6.47,0.5
5242.0,0.7142857142857142,58.0,1.0,6.35,62.3,0.5,3.94,6.29,0.75
5242.0,0.7142857142857142,58.0,1.0,6.37,63.8,0.5,4.04,6.29,0.25
5242.0,0.7142857142857142,58.0,1.0,6.43,62.1,0.5,3.98,6.39,0.75
5242.0,0.5714285714285714,57.0,0.9,6.16,60.7,0.3333333333333333,3.76,6.23,1.0
5242.0,1.0,58.0,1.04,6.49,61.1,1.0,3.99,6.57,0.5
5242.0,0.2857142857142857,58.0,1.3,6.91,64.0,1.0,4.4,6.84,0.25
5242.0,0.7142857142857142,55.0,1.04,6.5,61.8,0.8333333333333333,4.03,6.54,0.5
5242.0,0.7142857142857142,65.0,1.0,6.61,58.6,0.5,3.85,6.53,0.25
5242.0,0.5714285714285714,59.0,1.0,6.3,64.6,0.6666666666666666,4.06,6.26,0.0
5242.0,0.5714285714285714,57.0,1.2,6.77,61.9,0.6666666666666666,4.18,6.73,0.5
5242.0,0.7142857142857142,58.0,1.0,6.44,60.8,0.5,3.9,6.4,0.75
5242.0,0.5714285714285714,57.0,0.9,6.24,61.3,0.16666666666666666,3.81,6.2,0.5
5242.0,1.0,56.0,0.9,6.22,61.9,0.5,3.83,6.15,0.5
5242.0,0.5714285714285714,56.0,0.9,6.38,60.1,0.16666666666666666,3.81,6.3,0.75
5242.0,0.5714285714285714,60.0,1.0,6.39,61.9,0.5,3.93,6.31,0.75
5242.0,0.5714285714285714,57.0,1.17,6.68,62.5,1.0,4.16,6.63,0.5
5242.0,0.7142857142857142,60.0,1.3,7.01,60.3,0.8333333333333333,4.22,6.99,0.75
5243.0,0.42857142857142855,59.0,1.12,6.76,59.3,0.0,4.02,6.8,1.0
5243.0,0.5714285714285714,57.0,0.92,6.24,62.0,0.5,3.88,6.28,0.5
5243.0,0.42857142857142855,60.0,1.21,6.81,58.9,0.3333333333333333,3.99,6.74,0.75
5245.0,0.2857142857142857,55.0,1.02,6.3,63.5,0.16666666666666666,4.02,6.37,1.0
5245.0,0.2857142857142857,56.0,1.21,6.73,62.9,0.8333333333333333,4.25,6.79,1.0
5245.0,0.42857142857142855,57.0,1.34,6.98,63.2,0.5,4.4,6.95,1.0
5246.0,0.42857142857142855,58.0,1.0,6.34,62.7,0.0,3.99,6.39,0.5
5247.0,0.42857142857142855,62.0,1.2,6.7,62.2,0.3333333333333333,4.19,6.77,1.0
5247.0,0.2857142857142857,58.0,1.0,6.44,62.1,0.6666666666666666,4.0,6.45,1.0
5247.0,0.42857142857142855,57.0,1.08,6.63,60.2,0.0,4.0,6.67,0.5
5247.0,0.5714285714285714,60.0,1.06,6.52,62.1,0.6666666666666666,4.04,6.5,0.75
5248.0,0.2857142857142857,58.0,1.01,6.4,60.7,0.3333333333333333,3.92,6.51,1.0
5249.0,0.7142857142857142,55.9,1.12,6.59,62.9,0.8333333333333333,4.16,6.62,1.0
5249.0,0.2857142857142857,60.0,1.01,6.53,59.8,0.3333333333333333,3.92,6.57,0.75
5249.0,0.2857142857142857,59.0,1.01,6.36,62.2,0.3333333333333333,3.97,6.41,0.75
5249.0,0.42857142857142855,59.0,1.27,6.98,61.4,0.8333333333333333,4.27,6.94,0.75
5249.0,0.2857142857142857,58.0,1.03,6.66,58.4,0.5,3.88,6.62,0.75
5249.0,0.42857142857142855,56.0,1.27,6.96,62.1,0.8333333333333333,4.31,6.92,0.5
5249.0,0.2857142857142857,56.0,1.03,6.51,62.3,0.0,4.04,6.45,0.5
5250.0,0.2857142857142857,54.0,1.06,6.64,59.6,0.16666666666666666,3.95,6.62,0.5
5250.0,0.7142857142857142,59.0,1.02,6.4,61.5,0.5,3.95,6.45,0.75
5250.0,0.42857142857142855,59.0,1.2,6.92,59.9,0.5,4.16,6.98,0.75
5250.0,0.42857142857142855,57.0,1.2,6.73,62.5,0.5,4.24,6.84,1.0
5250.0,0.7142857142857142,58.0,1.08,6.63,62.1,0.6666666666666666,4.08,6.51,0.75
5250.0,0.2857142857142857,59.0,1.25,6.89,62.5,0.8333333333333333,4.28,6.81,0.75
5250.0,0.7142857142857142,58.0,1.08,6.56,62.4,0.6666666666666666,4.07,6.49,0.75
5251.0,0.8571428571428571,55.0,0.77,5.87,61.6,0.16666666666666666,3.64,5.95,0.5
5251.0,0.2857142857142857,58.0,1.02,6.47,60.8,0.6666666666666666,3.94,6.49,0.5
5251.0,0.2857142857142857,57.0,1.01,6.27,63.6,0.16666666666666666,4.0,6.3,0.25
5251.0,0.7142857142857142,62.0,1.33,7.3,57.4,1.0,4.17,7.23,0.25
5252.0,0.42857142857142855,61.0,1.01,6.46,59.9,0.0,3.88,6.5,1.0
5252.0,0.2857142857142857,57.0,1.25,6.86,62.4,1.0,4.3,6.92,0.5
5252.0,0.2857142857142857,58.0,1.25,6.86,62.1,1.0,4.27,6.89,0.5
5252.0,0.2857142857142857,54.0,0.91,6.26,61.4,0.16666666666666666,3.84,6.24,0.5
5252.0,0.2857142857142857,59.0,1.21,6.63,62.7,0.8333333333333333,4.18,6.71,0.25
5253.0,0.2857142857142857,56.0,1.06,6.55,62.0,0.5,4.05,6.52,0.5
5253.0,0.42857142857142855,55.0,1.06,6.54,62.3,0.0,4.06,6.5,0.5
5254.0,0.7142857142857142,57.0,1.07,6.57,61.5,0.6666666666666666,4.06,6.63,1.0
5254.0,0.7142857142857142,61.0,1.0,6.38,60.9,0.6666666666666666,3.9,6.42,0.25
5255.0,0.2857142857142857,61.0,1.05,6.5,61.6,0.0,4.02,6.55,1.0
5255.0,0.2857142857142857,60.0,1.06,6.48,61.7,0.6666666666666666,4.01,6.52,0.5
5255.0,0.7142857142857142,60.0,1.02,6.42,63.3,0.6666666666666666,4.05,6.38,1.0
5255.0,0.2857142857142857,58.0,1.02,6.52,61.1,0.5,3.97,6.48,0.75
5255.0,0.2857142857142857,59.0,1.02,6.33,64.8,0.3333333333333333,4.07,6.23,0.0
5256.0,0.2857142857142857,56.0,1.08,6.55,61.8,0.5,4.06,6.58,0.5
5256.0,0.42857142857142855,57.0,1.08,6.58,61.6,0.0,4.07,6.62,0.5
5256.0,0.2857142857142857,63.0,1.08,6.69,58.2,0.3333333333333333,3.92,6.78,1.0
5257.0,0.5714285714285714,59.0,1.2,6.67,63.6,1.0,4.26,6.72,1.0
5257.0,0.42857142857142855,56.0,1.2,6.74,62.9,0.6666666666666666,4.25,6.77,1.0
5257.0,0.2857142857142857,60.0,1.0,6.58,59.6,0.16666666666666666,3.9,6.51,1.0
5257.0,0.42857142857142855,59.0,1.15,6.78,60.0,0.16666666666666666,4.08,6.82,1.0
5257.0,0.2857142857142857,58.0,1.2,6.71,63.2,0.8333333333333333,4.25,6.75,1.0
5257.0,0.2857142857142857,56.0,1.02,6.49,61.2,0.6666666666666666,3.98,6.51,0.5
5257.0,0.42857142857142855,58.0,1.02,6.56,60.2,0.0,3.94,6.53,0.75
5258.0,0.42857142857142855,56.4,1.06,6.51,61.8,0.3333333333333333,4.04,6.56,1.0
5258.0,0.42857142857142855,60.0,1.09,6.64,61.2,0.0,4.05,6.6,0.75
5258.0,0.42857142857142855,56.0,1.09,6.59,62.1,0.0,4.08,6.56,0.5
5259.0,1.0,58.0,0.91,6.16,61.8,0.5,3.83,6.24,0.75
5259.0,0.5714285714285714,59.0,0.91,6.17,61.9,0.16666666666666666,3.84,6.23,1.0
